id,surface_name,surface_group,surface_kind,syntax,example,source_file,lexer_status,parser_status,ast_node,ast_contract_status,semantic_status,type_binding_status,layout_status,hir_status,mir_opcode,mir_status,mir_verify_status,mir_json_status,ast_interpreter_status,mir_interpreter_status,x64_ast_status,x64_mir_status,x86_status,js_transpiler_status,wasm_wat_status,browser_runtime_status,library_binding_status,vscode_evidence_status,test_status,doc_status,final_decision,required_action,owner
UXB-SURFACE-133,CLS,io,basic_statement,CLS,CLS,src/parser/parser/parser_stmt_decl_core.fbs,IMPLEMENTED,IMPLEMENTED,CLS_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_CLS,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-134,COLOR,io,basic_statement,COLOR,COLOR,src/parser/parser/parser_stmt_io.fbs,IMPLEMENTED,IMPLEMENTED,COLOR_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_COLOR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-135,GET,io,basic_statement,GET,GET,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,GET_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_GET,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-136,INPUT,io,basic_statement,INPUT,INPUT x,src/parser/parser/parser_stmt_dispatch.fbs,IMPLEMENTED,IMPLEMENTED,INPUT_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_INPUT,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-137,LOCATE,io,basic_statement,LOCATE,LOCATE,src/parser/parser/parser_stmt_io.fbs,IMPLEMENTED,IMPLEMENTED,LOCATE_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_LOCATE,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-138,OPEN,io,basic_statement,OPEN,"OPEN ""a.txt"" FOR INPUT AS #1",src/parser/parser/parser_stmt_io.fbs,IMPLEMENTED,IMPLEMENTED,OPEN_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,IMPLEMENTED,MIR_OPEN,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-139,PRINT,io,basic_statement,PRINT,"PRINT ""hello""",src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,PRINT_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,IMPLEMENTED,MIR_PRINT,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-140,PUT,io,basic_statement,PUT,PUT,src/parser/parser/parser_stmt_dispatch.fbs,IMPLEMENTED,IMPLEMENTED,PUT_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MIR_PUT,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-141,SEEK,io,basic_statement,SEEK,SEEK,src/parser/parser/parser_stmt_io.fbs,IMPLEMENTED,IMPLEMENTED,SEEK_STMT,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,MIR_SEEK,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,RUNTIME_CALL,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-142,ARCHIVE,library,runtime_library,"IMPORT ""archive"" AS archive","IMPORT ""archive"" AS archive; result = archive.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-143,AUDIO,library,runtime_library,"IMPORT ""audio"" AS audio","IMPORT ""audio"" AS audio; result = audio.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-144,BROWSER,library,runtime_library,"IMPORT ""browser"" AS browser","IMPORT ""browser"" AS browser; result = browser.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,JS_ONLY,BROWSER_ONLY,BROWSER_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-145,CANVAS,library,runtime_library,"IMPORT ""canvas"" AS canvas","IMPORT ""canvas"" AS canvas; result = canvas.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,JS_ONLY,BROWSER_ONLY,BROWSER_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-146,CRYPTO,library,runtime_library,"IMPORT ""crypto"" AS crypto","IMPORT ""crypto"" AS crypto; result = crypto.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-147,CURL,library,runtime_library,"IMPORT ""curl"" AS curl","IMPORT ""curl"" AS curl; result = curl.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-148,GRAPHICS,library,runtime_library,"IMPORT ""graphics"" AS graphics","IMPORT ""graphics"" AS graphics; result = graphics.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-149,HTTP,library,runtime_library,"IMPORT ""http"" AS http","IMPORT ""http"" AS http; result = http.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,JS_ONLY,WASM_UNSUPPORTED,BROWSER_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-150,IMAGE,library,runtime_library,"IMPORT ""image"" AS image","IMPORT ""image"" AS image; result = image.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-151,JSON,library,runtime_library,"IMPORT ""json"" AS json","IMPORT ""json"" AS json; s = json.stringify(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,JS_ONLY,WASM_UNSUPPORTED,BROWSER_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-152,LLAMA,library,runtime_library,"IMPORT ""llama"" AS llama","IMPORT ""llama"" AS llama; result = llama.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-153,LUA,library,runtime_library,"IMPORT ""lua"" AS lua","IMPORT ""lua"" AS lua; result = lua.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-154,MATH,library,runtime_library,"IMPORT ""math"" AS math","IMPORT ""math"" AS math; result = math.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-155,ONNX,library,runtime_library,"IMPORT ""onnx"" AS onnx","IMPORT ""onnx"" AS onnx; result = onnx.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-156,OS,library,runtime_library,"IMPORT ""os"" AS os","IMPORT ""os"" AS os; result = os.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-157,PROLOG,library,runtime_library,"IMPORT ""prolog"" AS prolog","IMPORT ""prolog"" AS prolog; result = prolog.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-158,REGEX,library,runtime_library,"IMPORT ""regex"" AS regex","IMPORT DLL ""uxb_regex.dll"" AS regex; matched = regex.match(""abc123"", ""[0-9]+"")",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-159,SERVER,library,runtime_library,"IMPORT ""server"" AS server","IMPORT ""server"" AS server; result = server.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-160,SQLITE,library,runtime_library,"IMPORT ""sqlite"" AS sqlite","IMPORT ""sqlite"" AS sqlite; result = sqlite.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-161,STRINGX,library,runtime_library,"IMPORT ""stringx"" AS stringx","IMPORT ""stringx"" AS stringx; result = stringx.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,WASM_UNSUPPORTED,NATIVE_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-162,WEBGPU,library,runtime_library,"IMPORT ""webgpu"" AS webgpu","IMPORT ""webgpu"" AS webgpu; result = webgpu.call(x)",docs/matrix/UXB_LIBRARY_SURFACE_MATRIX.csv,IMPLEMENTED,IMPLEMENTED,IMPORT_STMT,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,COMPILE_TIME_ONLY,NOT_APPLICABLE,COMPILE_TIME_ONLY,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,RUNTIME_CALL,NATIVE_ONLY,NATIVE_ONLY,NATIVE_ONLY,JS_ONLY,BROWSER_ONLY,BROWSER_ONLY,RUNTIME_CALL,MISSING,MISSING,IMPLEMENTED,RUNTIME_CALL,BIND_LIBRARY_HANDLER,codex-step1
UXB-SURFACE-163,CODEPTR,memory,builtin_function,CODEPTR,CODEPTR,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,CODEPTR_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,NATIVE_ONLY,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-164,DEC,memory,builtin_function,DEC,DEC,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,DEC_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_DEC,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-165,INC,memory,builtin_function,INC,INC,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,INC_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_INC,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-166,LPTR,memory,builtin_function,LPTR,LPTR,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,LPTR_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,NATIVE_ONLY,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-167,MEMCOPYB,memory,builtin_function,MEMCOPYB,MEMCOPYB,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMCOPYB_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMCOPYB,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-168,MEMCOPYD,memory,builtin_function,MEMCOPYD,MEMCOPYD,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMCOPYD_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMCOPYD,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-169,MEMCOPYW,memory,builtin_function,MEMCOPYW,MEMCOPYW,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMCOPYW_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMCOPYW,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-170,MEMFILLB,memory,builtin_function,MEMFILLB,MEMFILLB,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMFILLB_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMFILLB,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-171,MEMFILLD,memory,builtin_function,MEMFILLD,MEMFILLD,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,MEMFILLD_STMT,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_MEMFILLD,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
